W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.4,50.0,60.0,0.0,2,1.39,0.48,0.9056713680464722,54523,0.4732899305555551,240,241,1.0041666666666669
2.4,50.0,60.0,0.0,6,1.39,0.48,1.0035937045803267,48162,0.418072916666663,240,236,0.9833333333333332
2.4,50.0,60.0,0.0,10,1.39,0.48,1.0327837406785212,46398,0.4027604166666698,240,237,0.9875
2.4,50.0,60.0,0.0,14,1.39,0.48,1.0031415412696207,47117,0.4090017361111101,240,234,0.975
2.4,50.0,60.0,0.0,18,1.39,0.48,0.9636561694588158,49664,0.4311111111111124,240,229,0.9541666666666668
2.4,50.0,60.0,0.0,22,1.39,0.48,0.9627086630147904,49290,0.4278645833333329,240,231,0.9625
2.4,50.0,60.0,0.0,26,1.39,0.48,0.992166625124694,48144,0.4179166666666662,240,230,0.9583333333333334
2.7,50.0,10.0,0.0,0,1.39,0.48,1.2906715938303432,6224,0.0480246913580258,40,42,1.05
2.7,50.0,10.0,0.0,4,1.39,0.48,1.3501117411607713,5996,0.0462654320987664,40,41,1.025
2.7,50.0,10.0,0.0,8,1.39,0.48,1.3149109498680838,6064,0.0467901234567912,40,40,1.0
2.7,50.0,10.0,0.0,12,1.39,0.48,1.3422017261804096,5909,0.0455941358024702,40,40,1.0
2.7,50.0,10.0,0.0,16,1.39,0.48,1.3850555748523754,5758,0.04442901234568,40,40,1.0
2.7,50.0,10.0,0.0,20,1.39,0.48,1.3646415615822722,5789,0.0446682098765442,40,39,0.975
2.7,50.0,10.0,0.0,24,1.39,0.48,1.3636209527038723,5899,0.0455169753086429,40,41,1.025
2.7,50.0,10.0,0.0,28,1.39,0.48,1.3453363836637828,5901,0.0455324074074085,40,38,0.95
2.7,50.0,20.0,0.0,2,1.39,0.48,1.2540145187729077,12811,0.0988503086419741,80,78,0.975
2.7,50.0,20.0,0.0,6,1.39,0.48,1.3048970251716008,12236,0.0944135802469127,80,79,0.9875
2.7,50.0,20.0,0.0,10,1.39,0.48,1.2702921719955431,12698,0.097978395061727,80,78,0.975
2.7,50.0,20.0,0.0,14,1.39,0.48,1.288742346116709,12412,0.0957716049382703,80,78,0.975
2.7,50.0,20.0,0.0,18,1.39,0.48,1.305370445839161,12269,0.094668209876542,80,81,1.0125
2.7,50.0,20.0,0.0,22,1.39,0.48,1.3352617336152843,11825,0.0912422839506162,80,80,1.0
2.7,50.0,20.0,0.0,26,1.39,0.48,1.3023974379763494,12334,0.0951697530864187,80,81,1.0125
2.7,50.0,30.0,0.0,0,1.39,0.48,1.2152664057795994,19932,0.1537962962962945,120,125,1.0416666666666667
2.7,50.0,30.0,0.0,4,1.39,0.48,1.2856486413773938,18585,0.1434027777777765,120,119,0.9916666666666668
2.7,50.0,30.0,0.0,8,1.39,0.48,1.2257704034963803,19678,0.1518364197530863,120,122,1.0166666666666666
2.7,50.0,30.0,0.0,12,1.39,0.48,1.259017344060131,19142,0.1477006172839499,120,119,0.9916666666666668
2.7,50.0,30.0,0.0,16,1.39,0.48,1.2595128894513086,18969,0.1463657407407388,120,119,0.9916666666666668
2.7,50.0,30.0,0.0,20,1.39,0.48,1.2540619431925966,19082,0.1472376543209866,120,117,0.975
2.7,50.0,30.0,0.0,24,1.39,0.48,1.2506326935114205,19172,0.1479320987654315,120,116,0.9666666666666668
2.7,50.0,30.0,0.0,28,1.39,0.48,1.254454814123427,19287,0.1488194444444442,120,121,1.0083333333333333
2.7,50.0,40.0,0.0,2,1.39,0.48,1.1493162852332786,27921,0.2154398148148134,160,156,0.975
2.7,50.0,40.0,0.0,6,1.39,0.48,1.2415645968274107,25783,0.1989429012345645,160,157,0.98125
2.7,50.0,40.0,0.0,10,1.39,0.48,1.213431746871746,26453,0.204112654320987,160,162,1.0125
2.7,50.0,40.0,0.0,14,1.39,0.48,1.194573730560148,26685,0.205902777777776,160,157,0.98125
2.7,50.0,40.0,0.0,18,1.39,0.48,1.2012066834002388,26693,0.2059645061728394,160,158,0.9875
2.7,50.0,40.0,0.0,22,1.39,0.48,1.2137356386785614,26547,0.2048379629629598,160,160,1.0
2.7,50.0,40.0,0.0,26,1.39,0.48,1.1860943966000523,26823,0.2069675925925917,160,160,1.0
2.7,50.0,50.0,0.0,0,1.39,0.48,1.1062068490133787,36268,0.2798456790123478,200,199,0.995
2.7,50.0,50.0,0.0,4,1.39,0.48,1.1571391999997014,34375,0.2652391975308663,200,200,1.0
2.7,50.0,50.0,0.0,8,1.39,0.48,1.086216517553681,36773,0.2837422839506182,200,201,1.005
2.7,50.0,50.0,0.0,12,1.39,0.48,1.168967817437129,34180,0.2637345679012363,200,200,1.0
2.7,50.0,50.0,0.0,16,1.39,0.48,1.1604342384818815,34359,0.2651157407407408,200,201,1.005
2.7,50.0,50.0,0.0,20,1.39,0.48,1.129747491923212,35286,0.2722685185185192,200,200,1.0
2.7,50.0,50.0,0.0,24,1.39,0.48,1.181897992819004,33978,0.262175925925925,200,200,1.0
2.7,50.0,50.0,0.0,28,1.39,0.48,1.1071655142136032,36444,0.2812037037037065,200,206,1.03
2.7,50.0,60.0,0.0,2,1.39,0.48,1.0367577154265974,47081,0.3632793209876523,240,246,1.025
2.7,50.0,60.0,0.0,6,1.39,0.48,1.0852861719047453,44641,0.3444521604938257,240,242,1.0083333333333333
2.7,50.0,60.0,0.0,10,1.39,0.48,1.0857464877806249,44274,0.3416203703703668,240,238,0.9916666666666668
2.7,50.0,60.0,0.0,14,1.39,0.48,1.0760723806081465,44266,0.3415586419753046,240,238,0.9916666666666668
2.7,50.0,60.0,0.0,18,1.39,0.48,1.0402323424083495,46354,0.3576697530864178,240,238,0.9916666666666668
2.7,50.0,60.0,0.0,22,1.39,0.48,1.0556951416473894,45818,0.3535339506172836,240,238,0.9916666666666668
2.7,50.0,60.0,0.0,26,1.39,0.48,1.037756118881197,45760,0.353086419753083,240,233,0.9708333333333332
3.0,50.0,10.0,0.0,0,1.39,0.48,1.290713253012058,6225,0.0432291666666656,40,42,1.05
3.0,50.0,10.0,0.0,4,1.39,0.48,1.3501667778518989,5996,0.0416388888888874,40,41,1.025
3.0,50.0,10.0,0.0,8,1.39,0.48,1.314967848309985,6065,0.0421180555555542,40,40,1.0
3.0,50.0,10.0,0.0,12,1.39,0.48,1.342205110847866,5909,0.0410347222222208,40,40,1.0
3.0,50.0,10.0,0.0,16,1.39,0.48,1.3850555748523754,5758,0.0399861111111097,40,40,1.0
3.0,50.0,10.0,0.0,20,1.39,0.48,1.3646432889963331,5789,0.0402013888888876,40,39,0.975
3.0,50.0,10.0,0.0,24,1.39,0.48,1.3636226479064488,5899,0.0409652777777762,40,41,1.025
3.0,50.0,10.0,0.0,28,1.39,0.48,1.3453930870891195,5902,0.04098611111111,40,38,0.95
3.0,50.0,20.0,0.0,2,1.39,0.48,1.2544148645483426,12809,0.0889513888888888,80,78,0.975
3.0,50.0,20.0,0.0,6,1.39,0.48,1.3052558862001076,12232,0.0849444444444444,80,79,0.9875
3.0,50.0,20.0,0.0,10,1.39,0.48,1.270390040185912,12691,0.0881319444444445,80,78,0.975
3.0,50.0,20.0,0.0,14,1.39,0.48,1.2889612378113129,12409,0.0861736111111113,80,78,0.975
3.0,50.0,20.0,0.0,18,1.39,0.48,1.306048275299737,12263,0.0851597222222221,80,81,1.0125
3.0,50.0,20.0,0.0,22,1.39,0.48,1.335477841678005,11824,0.0821111111111109,80,80,1.0
3.0,50.0,20.0,0.0,26,1.39,0.48,1.3025853263072795,12335,0.0856597222222219,80,81,1.0125
3.0,50.0,30.0,0.0,0,1.39,0.48,1.2166328580035637,19916,0.1383055555555556,120,125,1.0416666666666667
3.0,50.0,30.0,0.0,4,1.39,0.48,1.2867930217531258,18572,0.1289722222222218,120,119,0.9916666666666668
3.0,50.0,30.0,0.0,8,1.39,0.48,1.2263215466803228,19655,0.1364930555555541,120,122,1.0166666666666666
3.0,50.0,30.0,0.0,12,1.39,0.48,1.2595243819578212,19133,0.1328680555555548,120,119,0.9916666666666668
3.0,50.0,30.0,0.0,16,1.39,0.48,1.2609975720469742,18946,0.1315694444444448,120,119,0.9916666666666668
