W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.7,50.0,30.0,5.0,8,1.112,0.48,1.172910473054807,20653,0.1593595679012343,120,122,1.0166666666666666
2.7,50.0,30.0,5.0,16,1.112,0.48,1.2131311056560885,19961,0.1540200617283952,120,119,0.9916666666666668
2.7,50.0,30.0,6.0,4,1.112,0.48,1.1685272289156403,20750,0.1601080246913575,120,121,1.0083333333333333
2.7,50.0,30.0,6.0,12,1.112,0.48,1.2105271122320325,19825,0.1529706790123448,120,121,1.0083333333333333
2.7,50.0,30.0,8.0,0,1.112,0.48,1.173614305203675,20524,0.1583641975308633,120,117,0.975
2.7,50.0,30.0,8.0,8,1.112,0.48,1.1479999045984242,20964,0.1617592592592613,120,121,1.0083333333333333
2.7,50.0,30.0,8.0,16,1.112,0.48,1.2274200437281044,19667,0.1517515432098777,120,119,0.9916666666666668
2.7,50.0,30.0,10.0,4,1.112,0.48,1.1368877718794923,21287,0.1642515432098757,120,118,0.9833333333333332
2.7,50.0,30.0,10.0,12,1.112,0.48,1.150574788959508,21086,0.1627006172839502,120,119,0.9916666666666668
2.7,50.0,30.0,0.0,0,1.39,0.48,1.256792726519212,19303,0.1489429012345669,120,120,1.0
2.7,50.0,30.0,0.0,8,1.39,0.48,1.2200106269925963,19761,0.1524768518518517,120,123,1.025
2.7,50.0,30.0,0.0,16,1.39,0.48,1.3153563608496073,18268,0.1409567901234553,120,118,0.9833333333333332
2.7,50.0,30.0,1.0,4,1.39,0.48,1.292019436138334,18728,0.1445061728395058,120,119,0.9916666666666668
2.7,50.0,30.0,1.0,12,1.39,0.48,1.2784821523144076,18882,0.1456944444444428,120,122,1.0166666666666666
2.7,50.0,30.0,2.0,0,1.39,0.48,1.2300737746336674,19790,0.1527006172839501,120,117,0.975
2.7,50.0,30.0,2.0,8,1.39,0.48,1.2302225852563191,19588,0.1511419753086422,120,121,1.0083333333333333
2.7,50.0,30.0,2.0,16,1.39,0.48,1.3102357745712503,18365,0.1417052469135793,120,119,0.9916666666666668
2.7,50.0,30.0,3.0,4,1.39,0.48,1.265777207499701,19094,0.1473302469135793,120,120,1.0
2.7,50.0,30.0,3.0,12,1.39,0.48,1.290649908690547,18618,0.1436574074074066,120,120,1.0
2.7,50.0,30.0,4.0,0,1.39,0.48,1.2247549389232677,19893,0.1534953703703709,120,119,0.9916666666666668
2.7,50.0,30.0,4.0,8,1.39,0.48,1.2214221951714617,19716,0.1521296296296298,120,121,1.0083333333333333
2.7,50.0,30.0,4.0,16,1.39,0.48,1.29219679879689,18618,0.1436574074074069,120,119,0.9916666666666668
2.7,50.0,30.0,5.0,4,1.39,0.48,1.2627873383395212,19176,0.1479629629629616,120,121,1.0083333333333333
2.7,50.0,30.0,5.0,12,1.39,0.48,1.263010679509997,19102,0.1473919753086412,120,121,1.0083333333333333
2.7,50.0,30.0,6.0,0,1.39,0.48,1.206772444665506,20105,0.155131172839505,120,117,0.975
2.7,50.0,30.0,6.0,8,1.39,0.48,1.2093774143380638,19933,0.1538040123456794,120,121,1.0083333333333333
