W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.1,50.0,20.0,0.0,6,1.39,0.48,1.3278456431535504,12050,0.1195436507936501,80,80,1.0
2.1,50.0,20.0,0.0,10,1.39,0.48,1.2538800940438484,12760,0.1265873015873008,80,79,0.9875
2.1,50.0,20.0,0.0,14,1.39,0.48,1.2574839215686555,12750,0.1264880952380946,80,80,1.0
2.1,50.0,20.0,0.0,18,1.39,0.48,1.2761915630410554,12706,0.1260515873015855,80,80,1.0
2.1,50.0,20.0,0.0,22,1.39,0.48,1.306518008903304,12355,0.1225694444444445,80,81,1.0125
2.1,50.0,20.0,0.0,26,1.39,0.48,1.284052029956667,12685,0.1258432539682534,80,78,0.975
2.1,50.0,30.0,0.0,0,1.39,0.48,1.203695881731759,19887,0.1972916666666728,120,122,1.0166666666666666
2.1,50.0,30.0,0.0,4,1.39,0.48,1.244381906964776,19455,0.1930059523809589,120,120,1.0
2.1,50.0,30.0,0.0,8,1.39,0.48,1.1505246854746147,20984,0.2081746031746079,120,119,0.9916666666666668
2.1,50.0,30.0,0.0,12,1.39,0.48,1.2322581303926303,19587,0.1943154761904829,120,123,1.025
2.1,50.0,30.0,0.0,16,1.39,0.48,1.2067175310338276,20381,0.2021924603174667,120,118,0.9833333333333332
2.1,50.0,30.0,0.0,20,1.39,0.48,1.213392301809873,19615,0.1945932539682608,120,121,1.0083333333333333
2.1,50.0,30.0,0.0,24,1.39,0.48,1.2503300605807552,19148,0.1899603174603248,120,120,1.0
2.1,50.0,30.0,0.0,28,1.39,0.48,1.2061752909136714,20195,0.200347222222228,120,119,0.9916666666666668
2.1,50.0,40.0,0.0,2,1.39,0.48,1.1219755927476416,28680,0.2845238095238124,160,162,1.0125
2.1,50.0,40.0,0.0,6,1.39,0.48,1.165869902842693,27687,0.2746726190476239,160,158,0.9875
2.1,50.0,40.0,0.0,10,1.39,0.48,1.155681646457702,27793,0.2757242063492111,160,161,1.00625
2.1,50.0,40.0,0.0,14,1.39,0.48,1.1295710390155718,28604,0.2837698412698453,160,160,1.0
2.1,50.0,40.0,0.0,18,1.39,0.48,1.1481725109691638,28033,0.2781051587301602,160,159,0.99375
2.1,50.0,40.0,0.0,22,1.39,0.48,1.2329708782565727,26063,0.2585615079365075,160,161,1.00625
2.1,50.0,40.0,0.0,26,1.39,0.48,1.1202885541340506,29076,0.2884523809523793,160,160,1.0
2.1,50.0,50.0,0.0,0,1.39,0.48,1.0638564167726592,37776,0.3747619047619201,200,197,0.985
2.1,50.0,50.0,0.0,4,1.39,0.48,1.027501022494665,39120,0.3880952380952484,200,197,0.985
2.1,50.0,50.0,0.0,8,1.39,0.48,1.083560444254683,37456,0.3715873015873115,200,201,1.005
2.1,50.0,50.0,0.0,12,1.39,0.48,1.128832019885316,35403,0.3512202380952505,200,199,0.995
2.1,50.0,50.0,0.0,16,1.39,0.48,1.1217311830962182,35779,0.3549503968254059,200,198,0.99
2.1,50.0,50.0,0.0,20,1.39,0.48,1.1328677688269533,35627,0.3534424603174683,200,208,1.04
2.1,50.0,50.0,0.0,24,1.39,0.48,1.1308332633581784,35727,0.3544345238095336,200,198,0.99
2.1,50.0,50.0,0.0,28,1.39,0.48,1.077092622753941,37453,0.3715575396825518,200,201,1.005
2.1,50.0,60.0,0.0,2,1.39,0.48,0.9244496536016272,52685,0.522668650793649,240,239,0.9958333333333332
2.1,50.0,60.0,0.0,6,1.39,0.48,0.95068769086211,51084,0.5067857142857178,240,230,0.9583333333333334
2.1,50.0,60.0,0.0,10,1.39,0.48,0.9853361169970116,48138,0.4775595238095222,240,232,0.9666666666666668
2.1,50.0,60.0,0.0,14,1.39,0.48,0.916190521255188,52834,0.5241468253968211,240,241,1.0041666666666669
2.1,50.0,60.0,0.0,18,1.39,0.48,0.965447195349894,49721,0.4932638888888899,240,235,0.9791666666666666
2.1,50.0,60.0,0.0,22,1.39,0.48,1.0016594416871116,47751,0.4737202380952407,240,239,0.9958333333333332
2.1,50.0,60.0,0.0,26,1.39,0.48,1.0058495936636156,48482,0.4809722222222275,240,237,0.9875
2.4,50.0,10.0,0.0,0,1.39,0.48,1.291851792828702,6275,0.0544704861111116,40,42,1.05
2.4,50.0,10.0,0.0,4,1.39,0.48,1.3262027604337696,6086,0.0528298611111114,40,39,0.975
2.4,50.0,10.0,0.0,8,1.39,0.48,1.3346301824212303,6030,0.0523437500000002,40,39,0.975
2.4,50.0,10.0,0.0,12,1.39,0.48,1.3055926517572378,6260,0.0543402777777783,40,39,0.975
2.4,50.0,10.0,0.0,16,1.39,0.48,1.3660865139949034,5895,0.0511718750000007,40,40,1.0
2.4,50.0,10.0,0.0,20,1.39,0.48,1.3598594173441612,5904,0.0512500000000004,40,40,1.0
2.4,50.0,10.0,0.0,24,1.39,0.48,1.3374546979866115,5960,0.0517361111111114,40,40,1.0
2.4,50.0,10.0,0.0,28,1.39,0.48,1.3570121222468907,5857,0.0508420138888894,40,43,1.075
2.4,50.0,20.0,0.0,2,1.39,0.48,1.2547833567965463,12786,0.1109895833333333,80,81,1.0125
2.4,50.0,20.0,0.0,6,1.39,0.48,1.3293318411672292,12063,0.1047135416666661,80,79,0.9875
2.4,50.0,20.0,0.0,10,1.39,0.48,1.2511333437548566,12794,0.1110590277777765,80,79,0.9875
2.4,50.0,20.0,0.0,14,1.39,0.48,1.2574512578616657,12720,0.1104166666666675,80,79,0.9875
2.4,50.0,20.0,0.0,18,1.39,0.48,1.2823611111110884,12600,0.1093749999999991,80,80,1.0
2.4,50.0,20.0,0.0,22,1.39,0.48,1.2884641829229702,12508,0.1085763888888872,80,81,1.0125
2.4,50.0,20.0,0.0,26,1.39,0.48,1.2857933550075449,12611,0.1094704861111109,80,81,1.0125
2.4,50.0,30.0,0.0,0,1.39,0.48,1.2143977861277064,19694,0.170954861111111,120,123,1.025
2.4,50.0,30.0,0.0,4,1.39,0.48,1.254428179796166,19333,0.1678211805555561,120,119,0.9916666666666668
2.4,50.0,30.0,0.0,8,1.39,0.48,1.1722104237700623,20530,0.178211805555556,120,119,0.9916666666666668
2.4,50.0,30.0,0.0,12,1.39,0.48,1.26029822732016,19180,0.1664930555555569,120,123,1.025
2.4,50.0,30.0,0.0,16,1.39,0.48,1.252614580129199,19506,0.1693229166666661,120,118,0.9833333333333332
2.4,50.0,30.0,0.0,20,1.39,0.48,1.2246029215101537,19442,0.1687673611111121,120,123,1.025
2.4,50.0,30.0,0.0,24,1.39,0.48,1.2695442715249647,18827,0.163428819444445,120,120,1.0
2.4,50.0,30.0,0.0,28,1.39,0.48,1.2261907639623884,19857,0.1723697916666663,120,120,1.0
2.4,50.0,40.0,0.0,2,1.39,0.48,1.1378835338507365,28094,0.2438715277777766,160,163,1.01875
2.4,50.0,40.0,0.0,6,1.39,0.48,1.1805275956084946,27142,0.2356076388888895,160,157,0.98125
2.4,50.0,40.0,0.0,10,1.39,0.48,1.153366814412348,27976,0.242847222222222,160,161,1.00625
2.4,50.0,40.0,0.0,14,1.39,0.48,1.137342431063555,28432,0.2468055555555555,160,157,0.98125
2.4,50.0,40.0,0.0,18,1.39,0.48,1.1562275405804985,27661,0.2401128472222208,160,157,0.98125
2.4,50.0,40.0,0.0,22,1.39,0.48,1.251267148719974,25585,0.2220920138888881,160,161,1.00625
2.4,50.0,40.0,0.0,26,1.39,0.48,1.1687508965715,27884,0.2420486111111107,160,160,1.0
2.4,50.0,50.0,0.0,0,1.39,0.48,1.1001013550433285,36604,0.3177430555555552,200,199,0.995
2.4,50.0,50.0,0.0,4,1.39,0.48,1.0799999999998569,37205,0.3229600694444442,200,203,1.015
2.4,50.0,50.0,0.0,8,1.39,0.48,1.1150214224507933,36177,0.3140364583333357,200,204,1.02
2.4,50.0,50.0,0.0,12,1.39,0.48,1.1402653136426015,35279,0.3062413194444425,200,193,0.965
2.4,50.0,50.0,0.0,16,1.39,0.48,1.1240833708118438,35576,0.3088194444444442,200,198,0.99
2.4,50.0,50.0,0.0,20,1.39,0.48,1.1180495872362126,35977,0.3123003472222229,200,202,1.01
2.4,50.0,50.0,0.0,24,1.39,0.48,1.1570353373107185,34864,0.3026388888888895,200,199,0.995
2.4,50.0,50.0,0.0,28,1.39,0.48,1.1141515746399986,36167,0.3139496527777779,200,206,1.03
2.4,50.0,60.0,0.0,2,1.39,0.48,1.014114706879066,47216,0.4098611111111108,240,237,0.9875
2.4,50.0,60.0,0.0,6,1.39,0.48,1.0587576700560926,45632,0.3961111111111129,240,242,1.0083333333333333
2.4,50.0,60.0,0.0,10,1.39,0.48,1.0320019495289532,46165,0.4007378472222203,240,234,0.975
2.4,50.0,60.0,0.0,14,1.39,0.48,1.0453228359933069,46742,0.4057465277777762,240,241,1.0041666666666669
2.4,50.0,60.0,0.0,18,1.39,0.48,1.055830321727542,45380,0.3939236111111117,240,237,0.9875
2.4,50.0,60.0,0.0,22,1.39,0.48,1.0422777047743588,45660,0.396354166666667,240,239,0.9958333333333332
2.4,50.0,60.0,0.0,26,1.39,0.48,1.0407659269863645,46101,0.4001822916666659,240,239,0.9958333333333332
