W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.1,50.0,20.0,4.0,22,1.39,0.3,1.0365429336932497,14698,0.145813492063493,74,68,0.918918918918919
2.1,50.0,20.0,5.0,8,1.39,0.3,0.5431762941200169,47132,0.4675793650793652,84,50,0.5952380952380952
2.1,50.0,20.0,5.0,24,1.39,0.3,0.5651151374017351,37064,0.3676984126984078,83,46,0.5542168674698795
2.1,50.0,20.0,6.0,10,1.39,0.3,1.0364399265846125,11338,0.1124801587301591,76,35,0.4605263157894737
2.1,50.0,20.0,6.0,26,1.39,0.3,0.8577813177257033,20859,0.2069345238095211,99,33,0.3333333333333333
2.1,50.0,20.0,8.0,12,1.39,0.3,0.7120227918896469,19433,0.1927876984127012,82,21,0.2560975609756097
2.1,50.0,20.0,8.0,28,1.39,0.3,0.8274964368484746,20050,0.1989087301587315,82,65,0.7926829268292683
2.1,50.0,20.0,10.0,14,1.39,0.3,1.102678975582126,12950,0.12847222222222,91,26,0.2857142857142857
2.1,50.0,30.0,1.0,0,1.39,0.3,0.8555543555573245,31878,0.316250000000006,123,117,0.951219512195122
2.1,50.0,30.0,1.0,16,1.39,0.3,0.9395780508098188,26709,0.2649702380952343,117,118,1.0085470085470083
2.1,50.0,30.0,2.0,2,1.39,0.3,0.7560650404967937,41487,0.4115773809523795,115,113,0.982608695652174
2.1,50.0,30.0,2.0,18,1.39,0.3,1.0828466032241346,20755,0.205902777777777,118,93,0.788135593220339
2.1,50.0,30.0,3.0,4,1.39,0.3,1.0375688957828904,21629,0.2145734126984119,112,104,0.9285714285714286
2.1,50.0,30.0,3.0,20,1.39,0.3,0.8960196821097371,18687,0.1853869047619044,126,12,0.0952380952380952
2.1,50.0,30.0,4.0,6,1.39,0.3,1.0540877002188909,15418,0.1529563492063487,128,18,0.140625
2.1,50.0,30.0,4.0,22,1.39,0.3,0.9739272297510234,22846,0.2266468253968222,126,85,0.6746031746031746
2.1,50.0,30.0,5.0,8,1.39,0.3,0.8140727812851125,31390,0.3114087301587271,132,92,0.696969696969697
2.1,50.0,30.0,5.0,24,1.39,0.3,0.8530824104341037,26732,0.2651984126984035,133,41,0.3082706766917293
2.1,50.0,30.0,6.0,10,1.39,0.3,0.974005416983528,16994,0.1685912698412683,120,32,0.2666666666666666
2.1,50.0,30.0,6.0,26,1.39,0.3,0.4219149608276948,124210,1.2322420634920677,147,49,0.3333333333333333
2.1,50.0,30.0,8.0,12,1.39,0.3,0.9050214106320678,18667,0.1851884920634865,126,31,0.246031746031746
2.1,50.0,30.0,8.0,28,1.39,0.3,0.8781365298750812,21283,0.2111408730158722,119,36,0.3025210084033613
2.1,50.0,30.0,10.0,14,1.39,0.3,0.8041082494904922,26683,0.2647123015872961,122,44,0.360655737704918
2.1,50.0,40.0,1.0,0,1.39,0.3,0.9372498247338384,36809,0.3651686507936515,170,161,0.9470588235294116
2.1,50.0,40.0,1.0,16,1.39,0.3,0.9254081258249984,34646,0.3437103174603262,148,141,0.9527027027027029
2.1,50.0,40.0,2.0,2,1.39,0.3,0.6566004687868118,53384,0.5296031746031692,172,105,0.6104651162790697
2.1,50.0,40.0,2.0,18,1.39,0.3,0.8699546070343267,29343,0.2911011904761874,162,65,0.4012345679012346
2.1,50.0,40.0,3.0,4,1.39,0.3,0.970774711157838,26944,0.2673015873015864,145,101,0.696551724137931
2.1,50.0,40.0,3.0,20,1.39,0.3,0.8617791560659244,19190,0.1903769841269871,122,11,0.0901639344262295
2.1,50.0,40.0,4.0,6,1.39,0.3,1.0294157649836002,23183,0.2299900793650775,154,53,0.3441558441558441
2.1,50.0,40.0,4.0,22,1.39,0.3,0.9687706519888366,22277,0.2210019841269842,142,34,0.2394366197183098
2.1,50.0,40.0,5.0,8,1.39,0.3,0.8026024641045064,32758,0.324980158730154,174,78,0.4482758620689655
2.1,50.0,40.0,5.0,24,1.39,0.3,0.662745973299982,45580,0.4521825396825393,173,50,0.2890173410404624
2.1,50.0,40.0,6.0,10,1.39,0.3,0.5486868321097653,49329,0.4893750000000045,144,33,0.2291666666666666
